object_id,ra,dec,key,WFC3_F502N,WFC3_F606W,WFC3_F625W,WFC3_F656N,WFC3_F775W
82d26m16pt83227649s-31d44m42pt16421161s,82.43800896569063,-31.74504561433614,macs0529m31,0.3405797876298847,0.014295451891041113,0.02445142254620263,2.192555611379386,0.03710352127703086
82d26m15pt89151056s-31d44m43pt56419814s,82.43774764182179,-31.745434499482755,macs0529m31,0.42227431848546276,0.01755599316633566,0.02999557817288454,2.6864114078889547,0.04507392951024261
82d26m12pt36229889s-31d45m28pt76413035s,82.43676730524597,-31.75799003620873,macs0529m31,0.007620476217666809,0.00041709781098163174,0.0007662333910780213,0.032029723129025106,0.0013856892061192446
86d45m43pt80905047s-39d04m29pt53186516s,86.76216918068606,-39.07486996254395,macs0547m39,0.65695456911503,0.04066225035547355,0.07112238659407598,6.589539694604,0.11447820423257238
86d45m47pt4153666s-39d04m25pt13166807s,86.76317093516602,-39.07364768557408,macs0547m39,1.5819590970152095,0.050957589007082735,0.07862398178408272,5.712354603806928,0.08056550310445543
86d46m00pt55633295s-39d04m40pt73068874s,86.76682120359628,-39.07798074687324,macs0547m39,0.8053632989868922,0.029009014438920934,0.045988634656764824,3.7764635568695595,0.05541046355218053
86d46m01pt84293669s-39d04m30pt5305709s,86.76717859352586,-39.07514738080678,macs0547m39,-0.011400743450466112,-0.00019286685011115967,-0.00022551236519264024,-0.0766183102725784,-0.0005300455668719365
86d45m44pt32479652s-39d04m35pt33183885s,86.76231244347804,-39.07648106634725,macs0547m39,0.1146438457850306,0.011116974031896347,0.021718725954116627,2.1125928844349287,0.03892688465626528
86d45m26pt03284796s-39d04m22pt53238582s,86.75723134665522,-39.0729256627271,macs0547m39,0.047850000108156265,0.002556996139924527,0.004541237041111811,0.4495113450373563,0.006644220628476419
88d21m52pt47042617s-33d42m43pt39125989s,88.36457511838123,-33.71205312774827,macs0553m33a,-0.02377422357125788,-0.0004367737097507824,-0.0005102696334225872,-0.042080970473457824,-0.0003757729676230662
88d21m08pt23096203s-33d42m11pt39349775s,88.35228637834102,-33.703164860484925,macs0553m33a,-0.01804723005445648,-0.00037838507119153207,-0.0004213698213470009,-0.024940690831593133,-0.0008151751618263636
88d21m54pt38932442s-33d42m13pt19106439s,88.36510814567254,-33.70366418455411,macs0553m33a,-0.02081950624185281,-0.00059066061595274,-0.0009477201458231693,-0.07803750850256189,-0.0012638595329046477
88d20m09pt74633861s-33d42m54pt2999808s,88.33604064961483,-33.71508332800021,macs0553m33b,0.057574585818566754,0.0024992551932883672,0.00423055354089437,0.46275517386405657,0.004777297046987762
88d19m48pt8284935s-33d42m42pt89990813s,88.33023013708375,-33.71191664114773,macs0553m33b,0.004292147643075515,0.00026086422338142536,0.00045682062880187876,-0.0009943498882740269,0.0003876664310991375
88d19m51pt9540592s-33d42m44pt29998123s,88.33109834977691,-33.71230555034175,macs0553m33b,0.013278487638203586,0.0006882681863995247,0.0012433968378204369,0.07140026807368861,0.002532567972698645
88d20m26pt81459385s-33d42m18pt69931468s,88.34078183162464,-33.705194254078826,macs0553m33b,0.02936915864579543,0.0015038365779046394,0.002621656875680502,0.28212322673184265,0.003481675289155787
90d02m09pt29683101s-20d08m25pt42075551s,90.03591578639167,-20.14039465430772,macs0600m20,-0.006219331048714106,-0.0001187085025363672,-0.00022585952922667945,0.015920179690733078,-0.0008890131612973123
90d01m35pt85316203s-20d07m59pt41999829s,90.02662587834072,-20.133172221746328,macs0600m20,0.16072541512733662,0.008386933962914256,0.015180974459945781,1.371287638579513,0.024418135035764354
92d56m40pt78433942s-30d37m20pt36208363s,92.94466231650597,-30.62232280100793,macs0611m30,-0.0032358103058888013,-0.00016261490145645928,-0.000260741203776062,0.008557672712651062,-0.00035141198220211455
92d56m43pt10698141s-30d36m52pt76199783s,92.94530749483593,-30.614656110508314,macs0611m30,-0.004624953364090561,-0.00015036266920491497,-0.0002580199792345199,-0.060572049953898505,-0.0005018074960515131
92d56m24pt28316721s-30d36m47pt16236396s,92.9400786575596,-30.613100656654797,macs0611m30,0.015222463376040987,0.0007908184744802565,0.0013605086566458103,0.06917166792990614,0.001536955672665868
92d56m11pt9660189s-30d37m01pt76219597s,92.9366572274719,-30.617156165547545,macs0611m30,0.16278619402215322,0.01219673345509622,0.023803615011964787,2.4263441895012905,0.04339561921076069
92d55m59pt8825963s-30d36m43pt16171806s,92.93330072119318,-30.611989366128352,macs0611m30,0.1682288805856166,0.009408811788986901,0.01719618106826462,1.7020986981902728,0.028747284210708796
92d55m47pt79458085s-30d37m20pt36092911s,92.92994293912633,-30.622322480307687,macs0611m30,0.014301711141067371,0.0008914926165605083,0.001613985566693934,0.12441746979156629,0.0022264912197189133
110d51m11pt41361453s-73d27m34pt64474649s,110.85317044847947,-73.4596235406916,macs0723m73,0.03437630513372744,0.0012998577497324796,0.0019816938345358502,0.1379162326465267,0.003431045751155301
110d48m46pt69244396s-73d27m26pt86286416s,110.81297012332253,-73.45746190671217,macs0723m73,-0.00488318401082217,-0.00042037484189581884,-0.0007141396504657158,-0.07758597075594696,-0.0014961940583641021
110d50m13pt03741408s-73d26m56pt65538492s,110.83695483724578,-73.44907094025476,macs0723m73,-0.0012287525408921124,-0.00025527778679272243,-0.0004454580541684676,-0.11074997951722158,-0.0009544243081581357
110d50m17pt95383063s-73d26m57pt65466219s,110.83832050850948,-73.44934851727518,macs0723m73,0.004228525488938453,-9.739914785280835e-05,-0.00017953593413027818,-0.0980106072275076,-0.0009299041205934658
82d13m07pt1333634s-39d27m50pt76770368s,82.21864815650078,-39.464102139910395,rbs653,0.09693799507361686,0.003179110166160281,0.0048569422973968115,0.4194261067000278,0.006330103772742964
82d13m14pt38817517s-39d28m16pt76757612s,82.22066338199241,-39.47132432670034,rbs653,0.5219835846296836,0.030317340923338123,0.05549283085187353,5.042962901112147,0.09110118068444434
48d13m47pt986321s8d22m22pt30596361s,48.22999620027693,8.372862767668968,rxj0312p08,0.010200028283788064,0.0006302961501606421,0.001127376746374256,0.06202663502590932,0.0010720136194554313
52d46m16pt46385503s-21d00m22pt19638647s,52.77123995973191,-21.006165662909208,rxj0331m21,1.9405236996091237,0.06321912610459761,0.0987073146831062,8.573244929355695,0.1290702020223126
52d46m11pt32141615s-21d00m33pt79612557s,52.76981150448514,-21.00938781265717,rxj0331m21,0.042283841317292896,0.002286200665862573,0.004000263325702201,0.33782819140942333,0.006890625761454014
69d17m28pt77928939s0d44m15pt0027323s,69.29132758038661,0.7375007589711621,rxj0437p00,-0.0014380535433338518,-0.00019470598901127347,-0.0003487463286585584,-0.05521848896493541,-0.0005117495992012888
69d17m05pt57736722s0d44m07pt40274998s,69.28488260200629,0.7353896527733936,rxj0437p00,0.2805517549449584,0.010948853157058569,0.01813003781869086,1.594222403354719,0.02373651093985199
69d17m43pt5804299s0d43m39pt4027042s,69.29543900830672,0.7276118622764877,rxj0437p00,0.009166561964943545,0.0001887588989353641,0.0001868091836481475,0.038040408102435544,0.00016762115393541537
69d45m33pt88085519s5d20m43pt64429647s,69.75941134866486,5.345456749020105,rxj0439p05,0.6368546366343963,0.04037142180985027,0.07553240174357977,7.187968711449635,0.15322636703366785
69d45m57pt18221633s5d20m24pt44445001s,69.7658839489792,5.340123458337105,rxj0439p05,-0.0011936318588790854,-0.00010231694035348791,-0.00014524899305637016,-0.05094242833484176,-0.00038576804498006344
69d45m31pt269462s5d20m46pt44426403s,69.75868596166585,5.3462345177849375,rxj0439p05,0.20482657208930266,0.014021163561762268,0.026651286376866166,2.632470647435106,0.04897805924150246
69d45m32pt27392228s5d20m39pt24427693s,69.75896497841198,5.344234521368426,rxj0439p05,0.09741728737406086,0.00710884971754,0.013657027722430137,1.2598179109339234,0.02728132988824717
69d45m32pt27386659s5d20m43pt64427689s,69.75896496294158,5.3454567435794,rxj0439p05,0.5304556635066182,0.0336188222515744,0.06295001956048991,6.061988504922642,0.12356660903530649
69d45m31pt06867267s5d20m40pt04426147s,69.75863018685399,5.344456739297194,rxj0439p05,0.1260631627800539,0.008876149791870392,0.01702882024765408,1.6356340319693123,0.03278308979895031
69d45m35pt48783484s5d20m44pt44431489s,69.75985773190015,5.345678976358801,rxj0439p05,0.5070002949492087,0.033319961748376245,0.0627131946445018,6.0112174587413625,0.12653352114103264
69d45m54pt77167291s5d20m57pt64444538s,69.76521435358696,5.3493456792715826,rxj0439p05,-0.008036443407300645,-0.00023012163188532224,-0.00038169637996683913,-0.044260154150965667,-0.00036369602378127843
69d44m56pt90091447s7d16m02pt45142932s,69.7491391429077,7.267347619254366,rxj0439p07,-0.014171021955535192,-0.0005124615604268061,-0.000914231316960669,-0.00625596645125145,-0.001563380625918241
69d44m56pt29614464s7d16m27pt05143154s,69.74897115128907,7.274180953204831,rxj0439p07,-0.008260869717723107,-0.0003317603511210489,-0.0005799429207075096,0.023805476522568505,-0.0004448702770601118
69d44m49pt03772029s7d16m33pt65144138s,69.74695492230272,7.276014289271198,rxj0439p07,0.14334124190615685,0.004127839434994498,0.0061738204556344815,0.46474459023165116,0.006731423309701954
69d44m47pt02148888s7d16m31pt65143843s,69.74639485802234,7.275458732897742,rxj0439p07,-0.0016606253500784287,-4.601492815931956e-05,-5.9222839987941064e-05,0.0606258077049624,-6.01147703892738e-05
83d14m19pt60251085s-37d01m34pt11295918s,83.23877847523715,-37.026142488662046,rxj0532m37,0.036345526549290325,0.0010557947556093308,0.0017845193319529476,0.12285941209272268,0.0017597970337209835
83d13m31pt00166154s-37d01m45pt11213223s,83.22527823931703,-37.029197814509274,rxj0532m37,0.18930618041717537,0.006968979359950729,0.011421567553480312,0.949202727473852,0.015119897681099169
83d14m26pt36626535s-37d01m32pt91263786s,83.24065729593194,-37.02580906607291,rxj0532m37,0.11228690645040909,0.0047672986532928665,0.008383307461483466,0.7523339763145016,0.011256578998632649
83d14m11pt83589649s-37d01m13pt31319679s,83.23662108235935,-37.02036477688699,rxj0532m37,0.05529330464693644,0.0026594361610681187,0.004800854367531639,0.4955415028829408,0.0065945913131706235
135d09m40pt25284006s20d53m21pt28761991s,135.16118134445998,20.889246561085816,z2089,0.0,0.0,0.0,0.0,0.0
135d09m15pt42063723s20d53m20pt48862625s,135.15428351034092,20.889024618402086,z2089,0.0,0.0,0.0,0.0,0.0
135d08m46pt52043451s20d53m44pt48854338s,135.14625567625336,20.895691262048757,z2089,0.0,0.0,0.0,0.0,0.0
135d08m57pt01028476s20d53m49pt88872938s,135.14916952354343,20.897191313717816,z2089,0.0,0.0,0.0,0.0,0.0
135d09m28pt05055642s20d53m15pt68823891s,135.15779182122898,20.887691177475688,z2089,0.0,0.0,0.0,0.0,0.0
135d09m06pt42994093s20d53m57pt68874487s,135.15178609470314,20.899357984685366,z2089,0.0,0.0,0.0,0.0,0.0
135d09m17pt56217319s20d53m50pt88857857s,135.1548783814411,20.897469049602154,z2089,0.0,0.0,0.0,0.0,0.0
135d09m01pt29197837s20d53m29pt0887543s,135.1503588828811,20.891413542860217,z2089,0.0,0.0,0.0,0.0,0.0
135d09m12pt63809763s20d53m40pt88867693s,135.15351058267362,20.89469129914648,z2089,0.0,0.0,0.0,0.0,0.0
135d08m54pt86939303s20d53m54pt88870579s,135.1485748313986,20.898580196052816,z2089,0.0,0.0,0.0,0.0,0.0
135d08m58pt72285054s20d54m01pt88874269s,135.14964523626062,20.900524650747624,z2089,0.0,0.0,0.0,0.0,0.0
135d09m16pt70598875s20d53m56pt48859839s,135.15464055243186,20.899024610664153,z2089,0.0,0.0,0.0,0.0,0.0
135d08m52pt94267089s20d53m53pt0886783s,135.1480396308023,20.898080188417477,z2089,0.0,0.0,0.0,0.0,0.0
135d08m53pt3707574s20d53m57pt68868486s,135.14815854372222,20.899357968017405,z2089,0.0,0.0,0.0,0.0,0.0
135d08m55pt0834287s20d53m58pt28870842s,135.14863428574972,20.899524641227718,z2089,0.0,0.0,0.0,0.0,0.0
135d08m57pt65244372s20d53m59pt08873487s,135.1493479010342,20.89974687079747,z2089,0.0,0.0,0.0,0.0,0.0
135d08m56pt79607738s20d54m01pt28872719s,135.14911002149546,20.9003579797741,z2089,0.0,0.0,0.0,0.0,0.0
135d09m10pt92541051s20d53m36pt88870194s,135.153034836252,20.893580194983375,z2089,0.0,0.0,0.0,0.0,0.0
135d09m14pt56487688s20d53m44pt28864312s,135.15404579913232,20.895635734199505,z2089,0.0,0.0,0.0,0.0,0.0
135d09m09pt85504789s20d53m38pt48871516s,135.1527375133014,20.894024643099215,z2089,0.0,0.0,0.0,0.0,0.0
