object_id,ra,dec,flux_HST_F435W,flux_HST_F606W,flux_HST_F814W,flux_HST_F125W,flux_HST_F160W,flux_Spitzer_I1_3.6,flux_Spitzer_I2_4.5,flux_Spitzer_M1_24,flux_Spitzer_M2_70,flux_DES_g,flux_DES_r,flux_DES_i,flux_DES_z,flux_DES_Y
6d23m36pt795s-12d22m50pt684s,6.393554166666666,-12.380745555555556,0.4039648399502408,-999.0,,-999.0,-999.0,0.05557890942855583,-0.3495972017752992,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d22m50pt715s-12d23m04pt187s,6.380754166666666,-12.384496388888888,3.797844056076225,-999.0,,-999.0,-999.0,1.780822892078061,1.8337813634435052,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d23m02pt565s-12d23m18pt413s,6.3840458333333325,-12.388448055555555,1.6113429084835138,-999.0,,-999.0,-999.0,0.536147761488746,0.5508969955844376,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d51m50pt4s26d06m42pt363s,6.863999999999999,26.111767500000003,-999.0,,-999.0,-999.0,-999.0,1.5461570590978722,1.4204713950980368,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d51m50pt85s26d06m52pt972s,6.864125,26.114714444444445,-999.0,,-999.0,-999.0,-999.0,0.013235296039434666,0.0757410401430355,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d51m17pt91s26d07m08pt163s,6.854975,26.118934166666666,-999.0,,-999.0,-999.0,-999.0,0.356380394166174,0.4140825597420322,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d51m29pt46s26d06m44pt452s,6.858183333333333,26.112347777777774,-999.0,,-999.0,-999.0,-999.0,0.7172059318282289,0.4104753272139806,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d51m52pt995s26d07m16pt522s,6.864720833333332,26.121256111111112,-999.0,,-999.0,-999.0,-999.0,0.06572612073650058,0.06850553796906184,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d56m36pt285s26d16m00pt993s,6.943412499999999,26.2669425,-999.0,-0.11724569928938937,-999.0,-999.0,-999.0,-0.3010198632041857,-1.3340084768702365,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d55m56pt13s26d16m02pt84s,6.9322583333333325,26.267455555555554,-999.0,-0.2848800569799843,-999.0,-999.0,-999.0,-0.0035663674362385197,-0.2539218740454684,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d55m57pt39s26d16m08pt949s,6.932608333333333,26.2691525,-999.0,2.902258443403812,-999.0,-999.0,-999.0,1.1938327393176194,0.7686769698306312,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d56m10pt83s26d16m21pt408s,6.936341666666666,26.272613333333332,-999.0,3.9426985196347646,-999.0,-999.0,-999.0,1.4121983114018233,1.1885810769230758,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
6d56m26pt34s26d16m22pt562s,6.94065,26.27293388888889,-999.0,6.191194870104903,-999.0,-999.0,-999.0,5.754949148790692,2.5441764315118593,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7d03m32pt925s-75d37m59pt602s,7.059145833333333,-75.63322277777777,-999.0,3.101949365675077,4.18482618305879,-999.0,-999.0,1.4777527378282016,0.2506534551528617,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7d01m01pt38s-75d37m22pt757s,7.017049999999999,-75.62298805555555,-999.0,2.333944302788521,3.1332351909783465,-999.0,-999.0,0.12734987453897448,0.06221447244936178,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7d01m18pt435s-75d37m47pt064s,7.021787499999999,-75.62974,-999.0,14.956181705565005,36.54702491303931,-999.0,-999.0,7.475845186762545,8.617835046249645,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7d03m48pt42s-75d37m25pt939s,7.06345,-75.62387194444443,-999.0,5.914888557479506,10.287025089248774,-999.0,-999.0,2.0602638198099124,-5.347405041772241,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7d04m12pt555s-75d37m54pt293s,7.070154166666666,-75.63174805555555,-999.0,1.1541367923204737,1.6300810937060168,-999.0,-999.0,0.11841445667826919,0.5635078517782577,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7d01m44pt475s-75d37m58pt35s,7.029020833333333,-75.632875,-999.0,0.5069438884790959,1.0522601275480887,-999.0,-999.0,-0.2994459134256811,-1.5240861501788778,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
7d00m41pt115s-75d37m57pt766s,7.011420833333332,-75.63271277777777,-999.0,1.9396131331269673,4.540440750913815,-999.0,-999.0,1.2387002882133364,0.9084931773884743,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d03m05pt94s18d09m03pt012s,8.051649999999999,18.150836666666667,2.5542981700934266,6.295733803147886,12.19095151044483,-999.0,-999.0,1.099512221363292,-53.77907184300172,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d02m30pt165s18d08m22pt984s,8.0417125,18.139717777777776,1.9413071137482572,3.5161033988906656,5.7384143339911,-999.0,-999.0,0.6449762484388873,0.05180880254319455,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d03m20pt31s18d08m49pt991s,8.055641666666665,18.14721972222222,4.020418256633286,17.137118654877938,40.14351507725366,-999.0,-999.0,5.337781769570144,56.608261769176394,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d28m23pt955s-7d52m12pt971s,8.473320833333332,-7.870269722222223,-999.0,-999.0,6.856339220943361,-999.0,-999.0,1.536228781278466,0.5401180620159977,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d28m41pt88s-7d51m59pt549s,8.478299999999999,-7.866541388888889,-999.0,-999.0,11.810823616893371,-999.0,-999.0,2.9874931373282245,2.1303721488354173,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d28m03pt495s-7d52m12pt65s,8.4676375,-7.870180555555556,-999.0,-999.0,9.745262221048904,-999.0,-999.0,1.9560039473232242,0.7386286219757633,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d28m02pt205s-7d52m20pt125s,8.467279166666666,-7.872256944444445,-999.0,-999.0,1.0502240732272603,-999.0,-999.0,0.33220275620650186,0.14231026903395108,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d28m38pt715s-7d51m40pt821s,8.477420833333332,-7.861339166666666,-999.0,-999.0,0.36442119581219756,-999.0,-999.0,0.29197051558450443,-2.4851287171922385,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
8d27m53pt28s-7d52m14pt418s,8.4648,-7.870671666666667,-999.0,-999.0,1.1750162943718276,-999.0,-999.0,-0.16853218963344996,0.4881351138251577,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
