log10R23,log10R23_e,log10O32,log10O32_e,oiiiEW,hbetaEW,z,Mstellar
nan,nan,nan,nan,28.25528018368796,nan,0.34320450166887917,8.5600004196167
nan,nan,nan,nan,4.616134015077291,nan,0.34320450166887917,8.5600004196167
nan,nan,nan,nan,62.51004932838842,nan,0.34320450166887917,8.5600004196167
nan,nan,nan,nan,32.190777903430515,nan,0.34320450166887917,8.5600004196167
nan,nan,nan,nan,1.8662194847314413,nan,0.34320450166887917,8.5600004196167
nan,nan,nan,nan,nan,nan,1.100590601974858,10.260000228881836
nan,nan,nan,nan,nan,nan,1.100590601974858,10.260000228881836
nan,nan,nan,nan,nan,nan,1.100590601974858,10.260000228881836
nan,nan,nan,nan,nan,nan,1.100590601974858,10.260000228881836
nan,nan,nan,nan,nan,nan,1.100590601974858,10.260000228881836
nan,nan,nan,nan,21.817946377451825,nan,0.7579645668578581,8.119999885559082
nan,nan,nan,nan,23.98345736815394,nan,0.7579645668578581,8.119999885559082
nan,nan,nan,nan,131.8967814243986,nan,0.7579645668578581,8.119999885559082
nan,nan,nan,nan,138.24939901565395,nan,0.7579645668578581,8.119999885559082
nan,nan,nan,nan,6.163393498855473,nan,0.7579645668578581,8.119999885559082
nan,nan,nan,nan,nan,nan,0.7390659207010022,8.699999809265137
nan,nan,nan,nan,nan,nan,0.7390659207010022,8.699999809265137
nan,nan,nan,nan,nan,nan,0.7390659207010022,8.699999809265137
nan,nan,nan,nan,nan,nan,0.7390659207010022,8.699999809265137
nan,nan,nan,nan,nan,nan,0.7390659207010022,8.699999809265137
nan,nan,nan,nan,nan,nan,0.7615763769561619,8.800000190734863
nan,nan,nan,nan,nan,nan,0.7615763769561619,8.800000190734863
nan,nan,nan,nan,nan,nan,0.7615763769561619,8.800000190734863
nan,nan,nan,nan,nan,nan,0.7615763769561619,8.800000190734863
nan,nan,nan,nan,nan,nan,0.7615763769561619,8.800000190734863
nan,nan,nan,nan,36.90175453040374,22.679759319969804,0.6716475820876928,9.729999542236328
nan,nan,nan,nan,1.669997759421249,1.0342225103430458,0.6716475820876928,9.729999542236328
nan,nan,nan,nan,nan,nan,0.6716475820876928,9.729999542236328
nan,nan,nan,nan,65.41620112210789,40.57456275782197,0.6716475820876928,9.729999542236328
nan,nan,nan,nan,115.23621169299979,68.27225645008522,0.6716475820876928,9.729999542236328
nan,nan,nan,nan,nan,nan,3.4170000553131104,8.180000305175781
